,param_name,mean,std,2.5q,25q,50q,75q,97.5q,mc err,sub,model_ID
671,z,0.5927993623909309,0.017667376762328,0.557076666003544,0.5813260672610416,0.5929714416686646,0.6048667108690391,0.6270448304225281,0.0004127476077852,58,3
672,t,0.5831297093461402,0.0346211437504248,0.5055064453255046,0.5630829021261715,0.5872753064063777,0.6077727617460527,0.6387850582533243,0.0018477597786247,58,3
673,theta,0.5274768446173075,0.0860023113900305,0.3701768214141865,0.4690428085819675,0.5218678416229325,0.5804966419840314,0.7108032752557218,0.0045407065797652,58,3
674,v_Intercept,0.0209689524777292,0.0548885303131881,-0.0787366955444786,-0.011892375878175,0.0147650569122542,0.0505027672188997,0.1494941905820253,0.0011971644275421,58,3
675,v_gain_plus_loss,0.194000855578894,0.0039937567554948,0.1840682111899334,0.1919463424041528,0.1947897719887283,0.1969759065500592,0.1992689005012289,0.0001017981901544,58,3
676,BIC,284.6907118836742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,3
677,a,1.9579666734017276,0.173876306915886,1.6502856265694332,1.840005902721755,1.9502430014604704,2.0584130241953247,2.335163004624217,0.0099294894283135,49,1
678,z,0.508697890673128,0.0212965476509113,0.4681220467022785,0.4940872310942927,0.5081241788537469,0.5228909132795954,0.5515266477783543,0.0004912898798605,49,1
679,t,0.7546740389222432,0.0542007789486037,0.6348185778510814,0.7227973346750319,0.7583418189123143,0.7925916236168637,0.8471617793105759,0.0028534863727162,49,1
680,theta,0.4692415525867073,0.0591113028875864,0.3508790262506135,0.430130684695156,0.4701670590429215,0.5078049416583175,0.5859213284812954,0.0031629341705456,49,1
681,v_Intercept,-0.4969609252558647,0.2270556337870987,-0.95384761335909,-0.6551464065052115,-0.4913841177768628,-0.3331190633172513,-0.0722632688726521,0.0136445749263043,49,1
682,v_gain,0.1001682595491533,0.0058277998129675,0.0883126802410675,0.0964444797618599,0.1002545307843496,0.1040407475722438,0.1113185055428505,0.0002448576470466,49,1
683,v_loss,-0.1689061437969402,0.0110296593059371,-0.1885181937221195,-0.1768654836775252,-0.16929925768467,-0.1613855960123788,-0.1462941305485131,0.0005966908203441,49,1
684,BIC,546.6948201579058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,1
685,a,1.3172842644989873,0.0612682096582046,1.2043477263071067,1.2747070664255813,1.3152714890333983,1.3570497131149333,1.4445739509071327,0.0013666525734893,75,4
686,z,0.5430375394164759,0.0285208626614754,0.4863632954697853,0.5235471720621772,0.5432175110985331,0.5630588869793024,0.5976714540753137,0.0009971154708226,75,4
687,t,1.0906896084735744,0.0335524712618663,1.0217039630494489,1.0670747738242254,1.0936105222191637,1.1158136582420115,1.148492957234805,0.0008945371182821,75,4
688,v_Intercept,-0.3343476387504622,0.2303942321344513,-0.8216180452017343,-0.4837851218465026,-0.3229948237974691,-0.1770343295666855,0.093373224486975,0.0177226872406131,75,4
689,v_gain,0.0962811996973435,0.0051746531504003,0.0866874060230187,0.0927954895091987,0.0960413606120083,0.0995177782349033,0.1069797007428766,0.0003949665130597,75,4
690,v_loss,-0.1145982879627699,0.0104634698493637,-0.1348144727194137,-0.121838212664592,-0.114899828773142,-0.1073947436897466,-0.0936117520124401,0.000524283165732,75,4
691,BIC,547.8765867320998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,4
692,a,0.9215365051776648,0.0371922998327827,0.8509324612999216,0.8966801548823906,0.9203648267740068,0.9466031393350935,0.995688954436742,0.0007426722011474,30,4
693,z,0.5377997545977281,0.021561833559646,0.4953030362635533,0.5234447333763181,0.537626559076794,0.5522426279471351,0.5798328854282567,0.0003414037547525,30,4
694,t,0.8370110463528918,0.0144719775277317,0.8074948841966727,0.8272612094982607,0.8375855597726719,0.8470672690997625,0.8638845968468133,0.0002675675967734,30,4
695,v_Intercept,-0.3405416338298833,0.2972710049169218,-0.9453856907993142,-0.5423907803656856,-0.3328972219844461,-0.1441589300743629,0.2393398050945677,0.0191234523759143,30,4
696,v_gain,0.2013319138131529,0.0136798210692841,0.1738801829862663,0.1925176111933059,0.2014645985268655,0.2106479297231582,0.2273157078564471,0.0007452218805455,30,4
697,v_loss,-0.1775754027109109,0.0127231776894921,-0.201500178347278,-0.1862467633836167,-0.1779560997296488,-0.1691217517669689,-0.1516066033129475,0.0007489833197097,30,4
698,BIC,348.4114760438305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,4
699,a,1.0878354591811126,0.0444099057759006,1.004700580698978,1.0572942017298228,1.0868852784167864,1.1158175135526396,1.178995577057549,0.0008461564059117,84,4
700,z,0.5717003838070732,0.0226175738526244,0.5269324178897209,0.5563502395633264,0.5718104022897164,0.587065443159593,0.6150585888867116,0.0006528773489494,84,4
701,t,0.8919922845677747,0.021060908237577,0.8493332650992358,0.8783725271832657,0.8925865674600574,0.906342966762481,0.9314861951977776,0.0003851338684628,84,4
702,v_Intercept,0.5618837996391297,0.2483012630915884,0.0122813787523661,0.4159810655935424,0.5609232945661733,0.7244617511909547,1.0499258422270004,0.0204491739873144,84,4
703,v_gain,0.1213120870425292,0.0109808626429481,0.0993895867415569,0.1142934065868931,0.1214270801575675,0.1285205355628163,0.143265702067795,0.0005987628315686,84,4
704,v_loss,-0.205837331196507,0.0112521383280588,-0.227994227924945,-0.2130896003228543,-0.2060228847141854,-0.1993803844799909,-0.1805430850491342,0.0009138822994931,84,4
705,BIC,484.1125563660961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,4
706,a,1.2642658452332527,0.0908092458124229,1.095739890318551,1.2011932802871872,1.2594417876539723,1.3252167208673755,1.4525837334224143,0.0043045536393561,105,1
707,z,0.7267213751598478,0.0222819075114742,0.6794138334673523,0.7127157493273913,0.7282294475404228,0.7418590356063601,0.7678481219289462,0.0009701883154005,105,1
708,t,0.650176989047582,0.0130600494297576,0.6217539394523078,0.6421195201974549,0.6513534811940598,0.6591918953897227,0.6729848108016321,0.0004470787474853,105,1
709,theta,0.528648749150315,0.073059773295154,0.3816746767316808,0.4808569963449258,0.5294062484739217,0.5786619524337108,0.6690916234303985,0.0031400401550495,105,1
710,v_Intercept,-1.7364672456566757,0.3441230683070304,-2.446575289865169,-1.9447162308303123,-1.7238717194166866,-1.5132948787870124,-1.1036002883977802,0.031019104885926,105,1
711,v_gain,0.1255912378008719,0.0074744634025482,0.1112466068379905,0.1205080851181321,0.125409573301604,0.1301229943578552,0.1413149960840713,0.0006722177252155,105,1
712,v_loss,-0.0669348913310674,0.0167245359502111,-0.0982352552631485,-0.0786836718989444,-0.066974289499652,-0.0555192559196566,-0.0337100138926978,0.0010788208939527,105,1
713,BIC,65.32601727310009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,1
714,a,2.5227252783009,0.2565369299140411,2.016934153906335,2.3337301661524177,2.521812529305646,2.724067550351963,2.9681414415253533,0.0163087210085265,107,2
715,z,0.371638236270297,0.0307538436009073,0.313684198146493,0.3503742763938816,0.3704721522315597,0.3915875943385057,0.4342305265801872,0.001175981371984,107,2
716,t,0.8968787431862725,0.0782198920143601,0.7243950714055132,0.8469569849197648,0.9045405721009674,0.954548394955177,1.0263088916512215,0.0043026445043691,107,2
717,theta,0.6517864119950572,0.0659108302178997,0.5084157360952996,0.607895803226045,0.6568305656160269,0.699951138498569,0.7632847098424265,0.0039760414603159,107,2
718,v_gain,0.0222824507870412,0.0054847326865626,0.0113132060312074,0.0185933781652991,0.0223334775425471,0.0259979612862436,0.0332163447040458,0.0001982868795125,107,2
719,v_loss,-0.0869642240194874,0.0106311652376812,-0.1078666569002395,-0.0940924639087267,-0.0869759345408409,-0.0798165764257793,-0.0660298479150885,0.0003568261642251,107,2
720,BIC,581.8279417125685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,2
721,a,2.0108669082030173,0.183409991213078,1.6939582516447098,1.8803890621032595,1.9968978086317768,2.1249321509566776,2.4167735877715053,0.010574180409122,35,1
722,z,0.6059847326385024,0.023124067666571,0.5571183578770726,0.5912378495968681,0.6070157441264609,0.6219347632779545,0.6492790687969688,0.0008880671023836,35,1
723,t,0.73666678817707,0.0486097323122721,0.6232589257801725,0.709559480085054,0.7421745388890769,0.7706213967204049,0.8186446780942767,0.0026078782107165,35,1
724,theta,0.6049855557598418,0.0669929000340926,0.4698277382797753,0.5613378929977573,0.6053507089376271,0.6506442427501375,0.7332556050852951,0.0035485717071101,35,1
725,v_Intercept,-0.3553724999163903,0.2594686514752865,-0.8568969133584197,-0.5281153737671515,-0.3568741943816321,-0.1793447820184922,0.1402374105184018,0.0180278032279214,35,1
726,v_gain,0.1017916129001435,0.0060982136595816,0.088811385814786,0.0979895964654174,0.1019898072308617,0.1058369321729859,0.1136016848400642,0.0003968215330933,35,1
727,v_loss,-0.1639395560868132,0.012055252832627,-0.1867161375590214,-0.1722724134878166,-0.164079726124837,-0.1559844840751287,-0.1394723701162606,0.0005700186525591,35,1
728,BIC,445.65782536331005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,1
729,a,1.9912862945804823,0.1861360398045569,1.6639091073366592,1.8555478689984235,1.97975742027026,2.113206915309255,2.390147742099512,0.0099844391416174,72,3
730,z,0.4871562505108267,0.0280141074185035,0.4342185037286102,0.4680241701643355,0.4863075951568272,0.5061224684213967,0.5440459109835171,0.0008433311479087,72,3
731,t,0.766737661996251,0.0680558726871842,0.6184504319878555,0.724202185178784,0.7726057146595018,0.8143535146863025,0.8840676778216929,0.0034316748748495,72,3
732,theta,0.4621635400450435,0.0633113766443235,0.3356620209597493,0.4180760791528852,0.4642265871022776,0.506656326866717,0.581469719955948,0.0031583441340296,72,3
733,v_Intercept,-0.4033416199600853,0.1050167825138207,-0.6156344709087053,-0.4731198088200922,-0.3996441560085841,-0.3340084075821781,-0.2028978651287629,0.0030368277108082,72,3
734,v_gain_plus_loss,0.138919152805749,0.0109398670769579,0.1171754876950572,0.131599049755972,0.1389303153837534,0.1464144514601745,0.1602574250075109,0.0001562972825784,72,3
735,BIC,597.2189102306654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,3
736,a,2.404595338729611,0.3309570605261632,1.6309309483467982,2.2078683906441614,2.456595350182543,2.643370377468845,2.9281779753672077,0.0289895000927756,76,1
737,z,0.2668634164260758,0.0310268958925614,0.1915743049982063,0.2493814195222275,0.267972851089913,0.2871071913534683,0.3223284483091849,0.0024062612729558,76,1
738,t,0.5245685033672853,0.0405034348144029,0.4634196558146928,0.502437123696479,0.5196757535355561,0.5364275353017828,0.6554426911975825,0.0035153670475251,76,1
739,theta,1.1761939284522729,0.0602544320624848,1.0187052713890636,1.1498176273145169,1.1927644675504367,1.218592823423738,1.2509246520769324,0.0051160570969632,76,1
740,v_Intercept,-0.881313649429757,0.4608572880375442,-1.8200702234760069,-1.2024408155429338,-0.8861000278288566,-0.5662165186762858,0.0059679420305386,0.0380733328073532,76,1
741,v_gain,0.1623233805943513,0.0208020412702135,0.1228591162321757,0.1477116318786866,0.1619539590540117,0.175874916335207,0.2035446292179225,0.0012517691465404,76,1
742,v_loss,-0.1410071409048934,0.021604931571857,-0.1823086531087643,-0.156027740343965,-0.1403171926104985,-0.1269759504924365,-0.0965390329248979,0.0017910858958867,76,1
743,BIC,-104.33388162432072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,1
744,a,1.9038153798985715,0.243010601161751,1.5319860287122196,1.7282653773845456,1.8685292884479048,2.0514932811282565,2.4799069356695407,0.0180721962349552,15,3
745,z,0.387013321374746,0.0223488032431154,0.3435337641008752,0.3720789712849021,0.3866385843263542,0.4020553677682991,0.4312820377372397,0.0005718995736569,15,3
746,t,0.5068073825279426,0.0688903965064072,0.3407892939782587,0.4680811498684678,0.5172425883424286,0.5564168938649466,0.6126536756650022,0.0049723974289161,15,3
747,theta,0.6113054424212234,0.0935027304943494,0.4385063566387417,0.5432026450014017,0.6111648220746426,0.6806638593166154,0.789055588098303,0.0063394211559974,15,3
748,v_Intercept,-0.6017702802087312,0.1438395983665149,-0.8850485273130552,-0.6986597144574935,-0.6010201839442062,-0.5025135706092063,-0.3271628344493991,0.0050421966055365,15,3
749,v_gain_plus_loss,0.0952007472924682,0.0065605784485202,0.0817965328253329,0.0909086939325415,0.095505354307897,0.0997972915889121,0.1070498081145873,0.0002176762126407,15,3
750,BIC,489.3674543178256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,3
751,a,1.412827561726829,0.0749692659659164,1.2766438567889622,1.3600731876274654,1.4084521123851312,1.4615902529759317,1.5687906098199047,0.0016300294845012,47,4
752,z,0.4666504548342227,0.0361355241114238,0.3964738670939689,0.442206481749908,0.4659511755454784,0.4902349796040147,0.5383287374295175,0.0009961287261777,47,4
753,t,1.149641915608396,0.0455163148415459,1.052210611050869,1.1200700137351378,1.1527425413054238,1.1826357663642928,1.2293754734104108,0.0012846771977598,47,4
754,v_Intercept,0.9037488458231712,0.2584676302906447,0.3872536104639303,0.7295696282311958,0.9097141304801388,1.0814430048918282,1.4000071104218623,0.0128588317834902,47,4
755,v_gain,0.0505300376253362,0.0071817695944329,0.0366813512387648,0.0457613503171178,0.0504455309751728,0.055220260890133,0.0650706622227875,0.0002740084968708,47,4
756,v_loss,-0.0870836048860323,0.0140307235379638,-0.1147341755770357,-0.096526502515791,-0.0867088342115462,-0.0774738181577955,-0.0602959264636399,0.0006025941027519,47,4
757,BIC,626.5267757610798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,4
758,a,2.509592683935862,0.2695134180538616,1.9990319893405295,2.301392876815568,2.520641026201905,2.7300247648618203,2.9581639399698245,0.0181516790249349,82,3
759,z,0.6213894480728203,0.0262644080712065,0.5686501207537182,0.6036948699892583,0.6218921671325456,0.6395174413619206,0.6723832457509966,0.0012118869262258,82,3
760,t,0.5511913806653418,0.0593937803574901,0.4343408415794416,0.5100453204733703,0.5517782713100547,0.5945274753349353,0.6600446074203951,0.0036943075758654,82,3
761,theta,0.842858281694142,0.0769207859686032,0.6842422240164198,0.7855322812799604,0.8569551439308716,0.9057037944897782,0.9537338927745344,0.0049785322252498,82,3
762,v_Intercept,0.2960714024585382,0.1213711760505938,0.0514205732856953,0.2133684826230666,0.299379358915623,0.3797347623662669,0.5248436511863067,0.0051367616844806,82,3
763,v_gain_plus_loss,0.1703173530348886,0.0091960404136747,0.1514785265208303,0.164276795045927,0.1705439958562547,0.1766923565865124,0.1878179094073127,0.000295090770192,82,3
764,BIC,407.58623170775576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,3
765,a,1.279361384443181,0.0633487480895828,1.161939549422225,1.2350513999294328,1.2769136183284555,1.3203979754152404,1.4093460709494208,0.0013041261541072,66,4
766,z,0.4991386783048303,0.027981340689276,0.4426206343276859,0.4809502928641275,0.4989814321485013,0.5183629391924505,0.5540035268174064,0.0006348581234467,66,4
767,t,1.0683550879361894,0.0394984418612208,0.991769939155194,1.0404255326058285,1.068026885865963,1.0977486439984094,1.1394529277112355,0.0007927641362624,66,4
768,v_Intercept,-0.0685786982970863,0.2496807496289673,-0.5622042136860043,-0.2360170982231768,-0.0684466652080865,0.1020625040441343,0.415527688357389,0.0129321005381403,66,4
769,v_gain,0.1577296255043572,0.013344316527307,0.1313334250203712,0.1487731513574893,0.1579024750336262,0.1672746379350429,0.1825087411297902,0.00056782359139,66,4
770,v_loss,-0.1718995969343037,0.0132585909708192,-0.1973493610838595,-0.1811306054103314,-0.1719434708037229,-0.163291635509023,-0.145093359150073,0.0005240314455822,66,4
771,BIC,647.5330426967319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,4
772,a,1.5039118375395355,0.1273655416024109,1.2758000690129487,1.412823420351914,1.4975928582617757,1.5875968989644922,1.7662013487926886,0.0062851459727531,87,3
773,z,0.4209400629109728,0.0250081605221272,0.3715546628806652,0.4042075304602925,0.4212687856334631,0.4383266351805458,0.4681971261028655,0.000641593822594,87,3
774,t,0.6626936507499095,0.0400234683008338,0.5796173755834313,0.6365641705433067,0.6647656169866755,0.6906963785617226,0.7345348717911877,0.0018795227782938,87,3
775,theta,0.4428269173567764,0.0664377929181607,0.3062531268914138,0.3991373731316406,0.445156380558704,0.4888680760954338,0.5639895504212054,0.0030229368785148,87,3
776,v_Intercept,-1.4941049848583967,0.149317477949879,-1.76495786215511,-1.6016788407362288,-1.4995138777999686,-1.3938139680454271,-1.1952218394069405,0.004531592992615,87,3
777,v_gain_plus_loss,0.10456949202143,0.0079591861710877,0.0890632777793751,0.0990197428149734,0.1044612056009078,0.1101202936227943,0.1199053766020778,0.000223106028734,87,3
778,BIC,476.2944257533724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,3
779,a,1.293215363243159,0.1362252176717751,1.055540685641616,1.2013588211465818,1.2818063981056806,1.3744625196658184,1.5897278315008916,0.0080543567151905,6,2
780,z,0.5160905272729219,0.0210950046378284,0.475390012733871,0.5017276920252555,0.5161089042270938,0.5302285508584361,0.5582902944636127,0.0005828448605979,6,2
781,t,0.6342516493872498,0.0354156906104266,0.5597206840777683,0.6126443644102282,0.6364747768026437,0.6575862945869203,0.6992948378651661,0.0019739629967185,6,2
782,theta,0.5681749867119864,0.086718711539197,0.3970859909909283,0.5102103274067115,0.567017281501063,0.625840055031725,0.7368509417681304,0.0047567639916471,6,2
783,v_gain,0.177807573632458,0.0105886821157001,0.1564384922127566,0.1705514468585275,0.1779889817511962,0.1856929370111886,0.1968908944209428,0.0003998589191249,6,2
784,v_loss,-0.1916246917185096,0.0041368040408632,-0.1981035074302083,-0.1944803912553101,-0.1921646455895907,-0.189431845512987,-0.1816919100195226,0.0001510640461481,6,2
785,BIC,223.01213827527584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2
786,a,2.1149332016491136,0.1763925702443033,1.792158094670624,1.9925780560131752,2.10204509164717,2.229038961780589,2.489721136234901,0.0093602809737287,8,2
787,z,0.2883398250774261,0.0250869128775754,0.2431179066935146,0.271309654280041,0.286473013867206,0.3041877275703982,0.3410606981703343,0.0009175624126868,8,2
788,t,0.700892543394441,0.0372788828876495,0.6183258649468667,0.6777138568188517,0.7053084847447242,0.7281688487995018,0.7623253657920599,0.0016915436199144,8,2
789,theta,0.7608812167606072,0.056138275515465,0.6443268690152288,0.7246741746612858,0.7618410901819789,0.7991646767576837,0.8676579356029251,0.0028164956936328,8,2
790,v_gain,0.1037296553799602,0.0132215635022178,0.0771661180343781,0.0948007972087204,0.1038112966660663,0.1127484170994778,0.1293690168195214,0.0005018937782949,8,2
791,v_loss,-0.1224852394338154,0.0126590112978447,-0.1471802724738017,-0.1310784343942018,-0.1224225555338199,-0.1138163925640408,-0.0976999070702173,0.0004226255777795,8,2
792,BIC,387.4576796571117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2
793,a,2.5812825201756437,0.2348200332813983,2.1117992422120446,2.408932087193149,2.5920523366897488,2.7669610080205382,2.9694113221265703,0.0157181676449189,9,1
794,z,0.570038310937385,0.0253668869031424,0.5184642059494641,0.5529602869946599,0.5710770939666697,0.587491800337602,0.6173528608972778,0.0014417587491199,9,1
795,t,0.6189088718827718,0.0638204193541343,0.494598128037149,0.5734315269133708,0.6193884576170179,0.6640982600743585,0.7389413291407352,0.0040372979630256,9,1
796,theta,0.766452324460997,0.055338158758187,0.6458958217374982,0.730919410859233,0.7736713405756314,0.8073803882204197,0.8516418898239516,0.0035582411989167,9,1
797,v_Intercept,-0.6627200241647675,0.2806030878752173,-1.199361183716817,-0.8662483259135514,-0.663069144637849,-0.4751293281520711,-0.1044576351874217,0.02368948380203,9,1
798,v_gain,0.1067412117027759,0.0066258092822869,0.0932013643129804,0.1022714934306206,0.1069304393377769,0.1116976499879684,0.1189165939361414,0.000553940035312,9,1
799,v_loss,-0.1326495420894804,0.011022796367401,-0.1537244702999249,-0.1402760233379392,-0.1327926396378593,-0.1251212519711229,-0.1110896859974083,0.0005900358758349,9,1
800,BIC,393.7909810465777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1
801,a,1.2194576835421236,0.060475607012229,1.0987017876692704,1.1791094413352794,1.22018073391694,1.2599841166316412,1.3375851544008994,0.0016029222219647,9,4
802,z,0.5410717164702669,0.0262828454212183,0.4875044499868737,0.5239266403886977,0.5415211686679929,0.559075395130555,0.591872564166797,0.000922382349755,9,4
803,t,0.8674620314485114,0.0365869362027749,0.8105543039023448,0.8435718183646865,0.8601325059615602,0.8807548817176822,0.9523846324503964,0.0010734998472649,9,4
804,v_Intercept,-0.5474840873835977,0.2721355287280629,-1.1003378395294805,-0.7279535993383246,-0.5499758077178336,-0.356943869174508,-0.0301376317990146,0.0229883623706808,9,4
805,v_gain,0.101713224601554,0.0060509276304258,0.0904041598199235,0.0972933416155566,0.1018009151787814,0.1056666497836317,0.1140890603001876,0.0005064531720617,9,4
806,v_loss,-0.114646353250974,0.0112348310291409,-0.136252785895838,-0.1223432254885607,-0.1147114193630164,-0.1071533815361814,-0.0919005373927567,0.0006767189635743,9,4
807,BIC,479.2816083705599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4
808,a,1.2338575746550464,0.0537433937958005,1.1375721210314411,1.1959011168323173,1.2312926838949534,1.2682671257212847,1.3470873190189,0.0010624944454866,123,4
809,z,0.4590977860044287,0.030847967249345,0.4003327098726176,0.4378506338780977,0.4583097691252169,0.4789319706632088,0.5224889958631428,0.0007741880444371,123,4
810,t,0.7864632852087966,0.0329036116492943,0.7144529006801189,0.7656371859220824,0.7888462742491741,0.809027805195897,0.8454383520167368,0.0006263240455318,123,4
811,v_Intercept,0.2757364067853067,0.2541918034513526,-0.2465575643830557,0.1086231864695609,0.2888337856013267,0.4515065061797089,0.748083129698947,0.0148608508856761,123,4
812,v_gain,0.0678875913078185,0.0075284205723669,0.0533856048257824,0.0626526204029836,0.0678480034731858,0.0730556802611792,0.0824575459131411,0.0003379531516838,123,4
813,v_loss,-0.0900149170554127,0.0139549785764576,-0.1175327266613931,-0.099526055481518,-0.0900888043978508,-0.0807869165968826,-0.0621590435669544,0.0006443986008199,123,4
814,BIC,672.5138166225131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,4
815,a,1.1991912824732098,0.0545666212678391,1.098311121386525,1.161326198842058,1.1972574996716112,1.233985144443679,1.312869221642338,0.0013879804390001,20,4
816,z,0.5513327399934982,0.0251282236248647,0.5009555439725631,0.5346394620152034,0.5516597068931042,0.5684068402124485,0.5995148129721691,0.0004748666897879,20,4
817,t,1.0302866480582795,0.027844234891105,0.9668062405688476,1.0133103625724436,1.034042071943079,1.04997511999555,1.0764185119930576,0.0005594234373609,20,4
818,v_Intercept,-0.0721038770349371,0.2607963619380661,-0.5862794658272338,-0.2465915899965757,-0.0694957000932392,0.1046275876893902,0.4324150113272549,0.0112428316807138,20,4
819,v_gain,0.1689611967527385,0.0162512839136414,0.1371926278775352,0.1580440364457962,0.1686169912843357,0.1803736749179241,0.2005618445629147,0.000714210832518,20,4
820,v_loss,-0.1604357825574482,0.015105945798981,-0.1896495462270639,-0.1707282829823909,-0.1607338479776491,-0.1503561925686908,-0.1309054446938756,0.0006688205233626,20,4
821,BIC,641.9602127519782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,4
822,a,1.6015140737716456,0.1487697858427786,1.3454310216298218,1.4967869112602328,1.5869810392019006,1.692636263418644,1.9282413410015629,0.0082650971467858,87,1
823,z,0.4016670610168542,0.0234349589769733,0.3571808545875562,0.3854488339768421,0.400985435685201,0.4174252269627374,0.4488030821772681,0.0007597187519063,87,1
824,t,0.6524969720482893,0.0441921032687636,0.5528141498089791,0.6265209571819956,0.656018855249412,0.6830495173648697,0.7290007132915357,0.0023793664626929,87,1
825,theta,0.4786287064353813,0.0698534136083247,0.3380929298280393,0.4320988330095794,0.4786046657768579,0.5265336653064581,0.6157165291573967,0.0036177208980187,87,1
826,v_Intercept,0.0024091217416737,0.2836260126682576,-0.5547877930916352,-0.1823430224168191,0.0007992551028719,0.1944909792858807,0.5562813706663996,0.0150945516978413,87,1
827,v_gain,0.0892216240804934,0.0068993417065344,0.0749559190505694,0.0847600591661002,0.0895456847433199,0.0940260454412261,0.1019273221420042,0.0002739514887084,87,1
828,v_loss,-0.1847379500881857,0.0139421167477787,-0.2106882585110712,-0.1943545677723232,-0.1850888967456058,-0.1755551575670423,-0.1565342133865591,0.0006564791183974,87,1
829,BIC,443.31570028485896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,1
830,a,1.9611563631451143,0.2164561565001906,1.583200953285853,1.8140576154727583,1.9384852517113185,2.084809819553969,2.4696191836728847,0.0151040155198753,43,2
831,z,0.6743787556887232,0.0290982209360898,0.611076120664212,0.656363913490143,0.6756198795830617,0.6948522398791295,0.7268449336499295,0.001350562822485,43,2
832,t,0.5843397437912089,0.0346240651335727,0.501472844804431,0.566998491755551,0.5900064820698734,0.607901159190379,0.6368780525327433,0.0021313650238761,43,2
833,theta,0.8591641873053898,0.0698500028728531,0.7059414298071559,0.8166779722077939,0.8628536819917881,0.9055834574236116,0.9863119631244096,0.0045084335933832,43,2
834,v_gain,0.0839165331638514,0.0034148526154059,0.0757020089273718,0.0821618232230525,0.0844467135321331,0.0862367152705544,0.0891402753981333,0.0001174331560341,43,2
835,v_loss,-0.0940081309172908,0.0143740336255349,-0.1222192861368496,-0.1036836322134235,-0.0940545999515897,-0.0844934861646722,-0.0653811697638764,0.0006896063227364,43,2
836,BIC,146.29898062146722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2
837,a,1.1799504622570312,0.048645720326866,1.0894389455527569,1.1462645386633787,1.178849332714941,1.2122573675679025,1.2802828610894017,0.0009129818683545,82,4
838,z,0.5950616345825087,0.0276596996716904,0.5393841358435637,0.5769922377923902,0.5954317276019004,0.6141815822675,0.6481558672322313,0.0008162639396731,82,4
839,t,0.7458984223588107,0.0186902738136838,0.7066769144824889,0.7338713226637033,0.7465252952338499,0.7591475868153181,0.7795319161155876,0.0003746243147352,82,4
840,v_Intercept,0.1509600592174761,0.3035250492444301,-0.4402704231877193,-0.0585511696257391,0.1548675507994311,0.356906760022129,0.7264504777029231,0.023040402820316,82,4
841,v_gain,0.1744276375640495,0.0132601620555959,0.1494393366282202,0.1653002662964417,0.1744358648175627,0.1839692557910166,0.2001358801888063,0.0009646877304141,82,4
842,v_loss,-0.1448362433499922,0.0137972418765369,-0.1717518748365104,-0.153824130801551,-0.1450257553235088,-0.1355953601857895,-0.1179117179268371,0.0008190457207988,82,4
843,BIC,485.1419873229901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82,4
844,a,1.474160307031936,0.136522420518308,1.2445429984026672,1.3762137305125677,1.4617269363727288,1.5593974451255854,1.7772198403708417,0.0066913408846945,80,1
845,z,0.5515650118089395,0.0221995715962383,0.5077643875315732,0.5367391404538906,0.5516973920439951,0.5662750045873715,0.593861602622411,0.0005337823783416,80,1
846,t,0.6791574562689745,0.0370650842466371,0.5946155302753101,0.6569217466267497,0.6829114398056125,0.7056687396162862,0.7406859971267369,0.0016630089247157,80,1
847,theta,0.434885874462576,0.0849864002279922,0.2695747816269739,0.3756426487127925,0.4373569147065815,0.4939701750167663,0.5969956491436528,0.00385642326317,80,1
848,v_Intercept,-1.033903049830043,0.2911497574026975,-1.5871573210435743,-1.2307759364099498,-1.0356235050214193,-0.843866061330945,-0.4691634308105723,0.0175715707900665,80,1
849,v_gain,0.2261346221512127,0.0148275812326145,0.1966573809739546,0.2160530022516074,0.226741961870425,0.2365730150656709,0.2531546933812272,0.0008230954565592,80,1
850,v_loss,-0.1347206858777357,0.0136725937256538,-0.1599383061652572,-0.1441496421196174,-0.1353182794119677,-0.1255881978989435,-0.1067253599775586,0.0006137852847948,80,1
851,BIC,443.6451605683882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,1
